Country,Year,GDP growth (annual %),"Population, total",Gini index,"School enrollment, secondary (% gross)",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),General government final consumption expenditure (% of GDP),Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Trade Openness (% of GDP),"Inflation, consumer prices (annual %)",Rule of Law - estimate,Rule of Law - pctrank,Wealth,Gender Inequality Index,fi_index,Access to electricity (% of population) (lag 5),Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+) (lag 5),"Commercial bank branches (per 100,000 adults) (lag 7)",Domestic credit to private sector (% of GDP) (lag 7),Individuals using the Internet (% of population) (lag 4),Mobile cellular subscriptions (per 100 people) (lag 4),Urban population (% of total population) (lag 5)
Argentina,2003,8.83704079576924,38424282,51,96.5058364868164,5.4,12.7,11.4380567929249,25.9309429264224,14.7138051046861,40.6447480311085,..,-0.777115821838379,26.3681583404541,0.6136,,0.2564516142845767,94.8150024414063,22.19333333333334,8.70660373379097,20.1870018252819,3.28,10.50082052,88.759
Argentina,2004,9.02957330068152,38815916,48.5,95.9976196289062,3.9,9.8,11.114636067696,23.8476194239892,16.8450266849578,40.692646108947,..,-0.767380177974701,25.480770111084,0.6031000000000001,,0.2564516142845767,95.1331558227539,22.19333333333334,8.706603733790969,21.9334587634322,7.04,17.5015229,88.952
Argentina,2005,8.85165992013437,39216789,47.8,94.1866607666016,2.7,8,12.1418612359575,23.2458767338576,17.3053942367662,40.551270970623804,..,-0.557991087436676,34.4497604370117,0.5971000000000001,,0.275180319139761,95.7,22.19333333333334,8.706603733790969,24.1532987732827,9.78,17.98746665,89.142
Argentina,2006,8.04715150043027,39622115,46.4,92.9617309570312,2.2,6,12.4294153726307,23.0266946038115,17.4067852681036,40.4334798719151,..,-0.57701563835144,34.4497604370117,0.5942000000000001,,0.2968985745483057,95.5,22.19333333333333,8.70660373379097,24.8933437498898,10.9,17.33333812,89.329
Argentina,2007,9.00765087504757,40016763,46.3,92.6104202270508,1.8,5,12.9893238963619,22.6627503115066,18.2824203070644,40.945170618571,..,-0.60147225856781,33.9712905883789,0.6001000000000001,,0.3286409282382445,96.1,22.19333333333333,8.706603733790969,23.8947336198062,11.9,20.48748472,89.51
Argentina,2008,4.05723310346406,40424148,45,93.5038223266602,1.6,4.8,13.6335132595631,22.0609003826242,18.341772996414,40.402673379038205,..,-0.699731647968292,27.884614944458,0.6004,,0.3570611834687838,96.3,22.19333333333333,8.706603733790969,20.833574652466,16.0,34.94389378,89.686
Argentina,2009,-5.91852507634947,40854831,43.8,96.6370162963867,1.6,4.1,15.903896746884,19.5609850560818,14.4961418494061,34.057126905487905,..,-0.694468080997467,30.3317527770996,0.5917,,0.3737674422377626,96.5,22.19333333333334,13.3156521189553,15.3318584042485,17.7,56.70883514,89.86
Argentina,2010,10.1253981561002,41288694,43.7,99.2300033569336,0.7,3.1,15.1637178886417,18.9338234053709,16.0371898581987,34.9710132635696,..,-0.59809422492981,32.7014236450195,0.5947,,0.3960751649608027,96.7,22.19333333333333,13.3156521189553,10.7627059172487,20.9,79.81991978,90.031
Argentina,2011,6.00395169280579,41730660,42.7,100.993843078613,0.7,2.1,15.6889565165983,18.4492091453155,16.7569458546489,35.2061549999644,..,-0.563123285770416,33.3333320617676,0.5911000000000001,,0.4311273423450988,97.0,22.19333333333333,13.3156521189553,9.68251819633223,25.9,101.3182303,90.2
Argentina,2012,-1.0264204544321,42161721,41.4,102.782302856445,0.6,2.3,16.6454378106252,16.2378594620246,14.2886829096862,30.526542371710796,..,-0.623034238815308,32.3943672180176,0.5863,,0.4719992474024341,97.2,22.19333333333333,13.1251956816283,10.6534929189359,28.1,115.4815533,90.366
Argentina,2013,2.40532378079436,42582455,41.1,104.596748352051,0.7,2.1,16.8062377968797,14.6171733884386,14.7167556136651,29.3339290021037,..,-0.656328618526459,32.3943672180176,0.5875,,0.4863459596713976,97.5,22.19333333333333,13.1189336598859,11.9102616607561,34.0,128.9999606,90.53
Argentina,2014,-2.51261532081394,43024071,41.8,106.092132568359,0.6,2.1,16.9498757371062,14.4054785893756,14.0013150558519,28.406793645227502,..,-0.866627335548401,19.7115383148193,0.5877,,0.5042451569521988,97.8,33.13,13.0662423365824,13.0985413493544,45.0,138.8859542,90.691
Argentina,2015,2.73115982828944,43477012,..,107.549072265625,..,..,18.098379759087,10.7056520504538,11.7805740385254,22.4862260889792,..,-0.74863588809967,26.6666660308838,0.5924,,0.5299550113165198,98.8,33.13,12.9998042125218,12.313946714342,51.0,146.2467408,90.849
Argentina,2016,-2.08032784377811,43900313,42.3,109.645942687988,0.7,2.3,17.6545781863509,12.5270951690009,13.5667926798789,26.0938878488798,..,-0.320159524679184,42.3809509277344,0.5995,,0.5637612533885847,99.0,33.13,12.8596088277483,12.4162075416805,55.8,153.3349717,90.99
Argentina,2017,2.81850297775918,44288894,41.4,110.412406921387,0.6,2.4,17.6968939223042,11.3202833596733,13.9693177780045,25.2896011376778,..,-0.237312033772469,45.7142868041992,0.5926,,0.5840358667307175,99.1,38.82,12.9737829355223,12.6901062454749,59.9,158.9154655,91.121
Argentina,2018,-2.61739646282038,44654882,41.7,109.696998596191,1,2.9,15.8050971558947,14.4366857499034,16.3258502050892,30.7625359549926,..,-0.219330430030823,46.6666679382324,0.5937,,0.6072246706959072,99.3,44.510000000000005,13.0730805676115,14.0087151168124,64.7,142.9902363,91.249
Argentina,2019,-2.00086100285785,44973465,43.3,110.498527526855,1.1,3.4,16.4432415862976,17.9248783778462,14.7057366680037,32.6306150458499,..,-0.427360445261002,37.1428565979004,0.6021000000000001,,0.5986741484916464,100.0,50.2,13.1486122621977,15.2128150156924,68.0,142.9639551,91.377
Argentina,2020,-9.9004848136464,45191965,42.7,112.416679382324,1.2,4,16.8730073837365,16.6054144372484,13.5982843701675,30.203698807415897,..,-0.486265957355499,34.761905670166,0.6017,,0.6165240027409584,99.7,49.70333333333333,13.1655786515273,15.7290920133564,71.0,145.9179567,91.503
Argentina,2021,10.4418119882506,45312281,42.4,116.559448242188,0.9,2.8,15.9158179423023,18.0667091690365,15.0119803984295,33.078689567466,..,-0.477947890758514,34.2857131958008,0.5943,,0.6204817143625114,99.9,49.20666666666667,13.1425168032007,13.8237692455151,74.3,140.5014607,91.627
Argentina,2022,5.26987967384072,45407904,40.7,115.434867858887,0.6,2.5,15.8356571842994,16.248014443903,15.2996935612041,31.547708005107097,..,-0.482351809740067,34.4339637756348,0.5931000000000001,,0.632032829831293,100.0,48.71,13.1738747248602,14.4142330417064,77.7,131.9371685,91.749
Argentina,2023,-1.61100162090189,45538401,..,..,..,..,16.3874689950096,12.7492457826544,13.8912663507893,26.6405121334437,..,-0.410826534032822,37.7358474731445,0.5933,,0.6363531359812443,100.0,48.71,13.3617382048899,13.6676334273514,79.9,125.9409814,91.87
Argentina,2024,..,..,..,..,..,..,..,..,..,,..,,,,,,,,,,,,
Bolivia,1975,7.31101773140009,5137539,..,37.5639381408691,..,..,10.4804854732117,25.9383183008438,32.2166341078183,58.1549524086621,7.97674602546866,,,,,,,,,,,,
Bolivia,1976,4.61456748598627,5256496,..,..,..,..,10.8456655752099,27.6766605081676,29.8864031316882,57.5630636398558,4.49401164707216,,,,,,,,,,,,
Bolivia,1977,4.97121565700267,5379166,..,..,..,..,11.7279075889193,26.7741286136789,29.6449420108081,56.419070624487006,8.10725552050415,,,,,,,,,,,,
Bolivia,1978,2.05269456633279,5504123,..,..,..,..,12.6871625754634,22.595143746177,30.1082418020797,52.703385548256705,10.3556722757191,,,,,,,,,,,,
Bolivia,1979,0.133344047803647,5630849,..,..,..,..,15.067065735506,24.1747034696819,27.3960758230795,51.5707792927614,19.7197167787999,,,,,,,,,,,0.0,
Bolivia,1980,-1.37177291052775,5758900,..,..,..,..,13.8415768611977,24.5274539587809,22.2858375502207,46.8132915090016,47.2416501018426,,,,,,,,,,,0.0,41.314
Bolivia,1981,0.27561637277573,5888109,..,..,..,..,13.2906923620052,23.2663260926749,22.9534410433194,46.2197671359943,32.1336011133424,,,,,,,,,,,0.0,41.624
Bolivia,1982,-3.93873792499608,6018088,..,..,..,..,11.8016321406152,29.0643788798214,29.4039199274604,58.4682988072818,123.535718565329,,,,,,,,,11.6752566607091,,0.0,42.446
Bolivia,1983,-4.04212140271022,6149060,..,..,..,..,9.02830301341507,28.3167867521197,24.0390111858604,52.3557979379801,275.586283560362,,,,,,,,,13.6658313059067,,0.0,43.442
Bolivia,1984,-0.200665696939353,6281868,..,..,..,..,13.3095990016819,23.6548634386039,25.8198674219214,49.4747308605253,1281.34994174486,,,,,,,,,15.8746380514393,,0.0,44.443
Bolivia,1985,-1.67638978272154,6416185,..,..,..,..,10.5612995773016,19.0499334729456,22.8428577204663,41.892791193411895,11749.6396321438,,,,,,,,,17.3146990771522,,0.0,45.451
Bolivia,1986,-2.57388420056628,6552479,..,..,..,..,9.44747489662607,21.324012266832,25.7073451302584,47.0313573970904,276.335967563202,,,,,,,,,17.8810553153752,,0.0,46.459
Bolivia,1987,2.4634846196991,6692162,..,..,..,..,11.1257075293509,19.6304753728154,23.9921812926437,43.622656665459104,14.5786984489191,,,,,,,,,17.0894938836409,,0.0,47.472
Bolivia,1988,2.90949796034216,6835508,..,..,..,..,11.3865159774653,18.767446879255,23.1388049824097,41.9062518616647,16.0020910549391,,,,,,,,,16.6650053301214,,0.0,48.486
Bolivia,1989,3.79013096203759,6981766,..,..,..,..,11.9406592117596,22.4982161104834,23.1564694258442,45.654685536327605,15.1734681125732,,,,,,,,,27.0854711585408,,0.0,49.504
Bolivia,1990,4.63578742813276,7130142,42,..,1.1,15.1,11.7554815839474,22.7769821388572,23.9262904453275,46.7032725841847,17.1187746048239,,,,,,,,,17.1390470124597,,0.0,50.519
Bolivia,1991,5.26652666784713,7280289,..,..,..,..,12.0747308599222,21.4793468638824,26.9656220108037,48.4449688746861,21.4470698171141,,,,,,,,,14.295284644253,,0.0,51.535
Bolivia,1992,1.64649818317069,7430336,49.1,..,8.7,26.3,12.8705016251926,20.0457617754806,29.0650961029083,49.1108578783889,12.060323601829,,,,,,,,,19.0410810620241,,0.0,52.549
Bolivia,1993,4.26929611661502,7579195,..,..,..,..,13.3704366684004,19.0807651898888,28.3863604996634,47.467125689552205,8.52787695688003,,,,,,,,,12.8256195644743,,0.0,53.563
Bolivia,1994,4.66726510266786,7727322,..,..,..,..,13.5679063950211,21.6633117424271,27.1975387596431,48.8608505020702,7.87404421467434,,,,,,,,,15.3989109006212,0.0,0.0,54.571
Bolivia,1995,4.67827659709971,7874676,..,..,..,..,13.5726201506434,22.5514216225024,27.1865654753956,49.737987097898,10.1932067630745,,,0.666,,,,,,17.138494061679,,0.004071835,55.577
Bolivia,1996,4.36134195244576,8021736,..,..,..,..,13.3272666220148,22.5818705788073,27.2744207934951,49.8562913723024,12.4254866180049,-0.261528313159943,42.7135696411133,0.6665,,,,,,20.7115138346236,,0.020975279,56.579
Bolivia,1997,4.95420874299721,8167900,58.1,..,15.5,26.1,13.9035290001569,21.1106028890051,29.3590599168697,50.469662805874805,4.70844436028193,,,0.6662,,,60.0279006958008,,,24.025560723537,,0.035244269,57.541
Bolivia,1998,5.02935475543072,8313394,..,69.400390625,..,..,14.2188708067528,19.6986848946719,32.5824780634508,52.2811629581227,7.67322895675083,-0.227260559797287,44,0.6679,,,61.3840293884277,,,28.6601674106482,,0.052718307,58.079
Bolivia,1999,0.426885422588825,8459806,58,74.7145614624023,21.9,32,14.7978925435747,16.8808993524959,27.2873571345206,44.1682564870165,2.15951626835598,,,0.6683,,,64.1,,,36.3046144350101,0.0668,0.092189324,58.615
Bolivia,2000,2.50781080899483,8606326,61.6,72.7576370239258,24.2,35.4,14.5392995149189,18.2747449737713,27.3230300480841,45.5977750218554,4.60822998872598,-0.368222206830978,39.8009948730469,0.6663,,,64.0915298461914,,,45.4982377364528,0.196,0.418055648,59.15
Bolivia,2001,1.68379912721825,8752736,57.4,75.7862701416016,19,29.8,15.7241302193543,19.972149230267,25.2556732012852,45.2278224315522,1.58965377879568,,,0.6819000000000001,,,71.0,,,49.9360590122096,0.448,1.455376388,59.682
Bolivia,2002,2.48556573783829,8900355,59.3,80.6306991577148,19.7,31.6,15.9678902393715,21.6344550841802,27.7158052884154,49.3502603725956,0.92825885161107,-0.378112554550171,40.2985076904297,0.681,,,67.330431,,,48.2018453881021,0.626,2.887342571,60.212
Bolivia,2003,2.71133983700673,9050700,..,83.4697265625,..,..,16.5211414224599,25.6007344519017,26.3671019920853,51.967836443987,3.33727499671534,-0.46946907043457,39.8009948730469,0.6788000000000001,,0.0867668356691989,71.2,22.19333333333334,8.70660373379097,52.7372304538668,0.982,4.980938617,60.739
Bolivia,2004,4.17329558916248,9204287,55,86.3809967041016,10.2,21.1,16.2585361956677,31.1383905185998,26.3258755715318,57.4642660901316,4.43738080101725,-0.626744568347931,33.1730766296387,0.6745,,0.0867668356691989,70.929888,22.19333333333334,8.706603733790969,58.2754233787146,1.44,6.780441344,61.264
Bolivia,2005,4.42143312687979,9360754,58.5,87.4255523681641,15.6,25.7,15.9745575009633,35.5481429306567,32.0937984307176,67.64194136137431,5.39323106890663,-0.765424847602844,28.2296657562256,0.6737000000000001,,0.0959265851255213,70.0,22.19333333333334,8.706603733790969,64.0518430826259,2.12,8.917328029,61.787
Bolivia,2006,4.79700882356067,9521689,56.7,86.5906295776367,12.5,22.2,14.3542326624169,41.771714268103,32.766134163444,74.53784843154699,4.28239604802561,-0.85372930765152,23.9234447479248,0.6687000000000001,,0.1080614030034832,69.3,22.19333333333333,8.70660373379097,64.4499926981327,3.12,11.49737045,62.306
Bolivia,2007,4.56438426887887,9685960,54.5,86.0495986938477,9.5,18.6,14.0586525031966,41.7956567530236,34.2662546945912,76.06191144761479,8.70560923578869,-0.832326352596283,22.9665069580078,0.6829000000000001,,0.2235663778538395,64.0,22.19333333333333,8.706603733790969,58.7218026947676,3.51,14.11936214,62.783
Bolivia,2008,6.14849787462164,9850858,50.8,85.3683776855469,8.3,15.1,13.2773746897522,44.9065559925589,37.9604649036209,82.86702089617981,14.0068107702519,-0.978549301624298,17.3076915740967,0.6785,,0.2013758591063228,72.3,22.19333333333333,8.706603733790969,53.5566000288069,4.44,19.53921968,63.248
Bolivia,2009,3.35699957430565,10016275,49.2,83.7523803710938,8.8,14.1,14.7087648409415,35.7226248254274,32.9044490873317,68.6270739127591,3.34645420142014,-1.11391890048981,13.7440757751465,0.6612,,0.2267896504345968,75.9,22.19333333333334,4.34874670673036,51.001676850074,5.23,25.82171069,63.711
Bolivia,2010,4.1267225910567,10182345,..,88.9522018432617,..,..,13.831218450538,41.1874561416131,34.3241701096745,75.5116262512876,2.50327605844241,-1.02979016304016,14.6919431686401,0.6604,,0.2529804605195229,68.3,22.19333333333333,4.34874670673036,47.880519858362,6.2,30.13983939,64.17
Bolivia,2011,5.204092443086,10348929,46.1,86.1704177856445,5.3,10.4,13.7771015326236,44.0917018533308,38.388693571021,82.4803954243518,9.88446419823883,-0.984035789966583,16.9014091491699,0.6528,,0.2939550073956679,76.2,22.19333333333333,4.34874670673036,42.6507012903778,10.5,33.51209002,64.628
Bolivia,2012,5.12227558091757,10515807,46.6,88.1365280151367,6.5,11,13.4396269650146,47.1661966249317,37.7825645435625,84.9487611684942,4.51560291399376,-1.01876401901245,15.962441444397,0.6438,,0.3154059421452109,80.2,22.19333333333333,4.9385920630252,39.7951588996808,12.5,50.99491498,65.082
Bolivia,2013,6.79601142810841,10682608,47.6,89.9264221191406,5.2,9.3,13.8415143362661,44.0924795250944,37.138428001623,81.2309075267174,5.73640023719607,-1.05095064640045,15.023473739624,0.6523,,0.3494142958514252,84.7,22.19333333333333,5.54753604622661,35.1778876648113,16.8,64.31385416,65.535
Bolivia,2014,5.46056957461593,10848888,47.8,90.5977325439453,4.3,9,14.7070466305627,43.293088014717,41.9713815817233,85.2644695964403,5.76660074579144,-1.05833506584167,12.0192308425903,0.6419,,0.3593918319891949,86.8,28.03,15.2591997779778,34.3464279647996,22.4,70.22501607,65.984
Bolivia,2015,4.85718723245387,11014705,46.7,91.7968215942383,4.6,8.6,17.495258205695,30.8682960342915,37.064549153061,67.9328451873525,4.05961041135645,-1.16211700439453,10.4761905670166,0.6427,,0.3701364360652047,88.0,28.03,15.820082770296,31.4948343659664,30.0,80.34893557,66.43
Bolivia,2016,4.26392083754456,11180020,45.2,91.8639373779297,5.6,10.1,17.458252194001,24.4880055287529,31.9130289777379,56.4010345064908,3.62321431764138,-1.23873949050903,9.5238094329834,0.6445000000000001,,0.3783374296508872,88.3,28.03,17.9035881032346,34.0214297799199,35.3,89.81531826,66.874
Bolivia,2017,4.1952063010676,11344587,44.6,90.6840209960938,4.9,9.2,17.0216400452702,24.9041443556458,31.8005083782674,56.7046527339132,2.8227580554717,-1.24510812759399,9.5238094329834,0.6425000000000001,,0.3891098300075201,90.4,32.62,20.0423336122245,36.029022193555,37.0,97.04333351,67.315
Bolivia,2018,4.22362351118875,11508368,42.6,90.0090026855469,3.3,7.7,17.5256446701758,25.9887950657509,31.1211695675762,57.109964633327095,2.27205987230155,-1.21190083026886,9.5238094329834,0.6461,,0.3939644423794379,89.5,37.21,23.6244484998035,36.7535059221777,34.6,95.72549681,67.699
Bolivia,2019,2.21670577750359,11671386,41.6,90.0654907226562,1.9,5.7,18.1430920033366,24.967262285945,31.4300444470217,56.3973067329667,1.83954504969026,-1.18941926956177,10,0.6401,,0.3997181716025524,90.0,41.8,25.1241230797607,38.9658038429773,37.5,91.63886556,68.047
Bolivia,2020,-8.73788443399127,11816299,43.6,90.0048294067383,3.1,6.4,19.7386344394638,20.2725897739051,25.2306728196014,45.5032625935065,0.940742153381849,-1.21863114833832,9.5238094329834,0.6585000000000001,,0.4110551476193468,91.5,46.00333333333333,28.4686922410653,40.9310950343345,39.7,89.7292164,68.393
Bolivia,2021,6.11137275205746,11937360,40.9,91.4961090087891,2,5.4,19.3369845659035,27.82534590956,31.1960506535803,59.0213965631403,0.737383721452275,-1.17760181427002,11.4285717010498,0.641,,0.4190827529779103,91.8,50.20666666666666,31.7870427757271,43.7497193063732,43.8,95.86980372,68.738
Bolivia,2022,3.60568038279472,12077154,..,91.4673690795898,..,..,19.0899160383982,32.6115548585963,35.1443439254798,67.7558987840761,1.74632872945969,-1.30140423774719,9.43396186828613,0.6335000000000001,,0.4289366534148465,91.8,54.41,34.1409403767683,51.4488724603817,44.3,98.61224848,69.08
Bolivia,2023,3.08196524087036,12244159,..,92.400520324707,..,..,19.2863642712835,25.5322398174316,30.9259991457953,56.4582389632269,2.57688800489192,-1.21933794021606,11.7924528121948,0.6335000000000001,,0.4201159541895696,92.8,54.41,38.0622714069592,57.4086457572591,47.5,99.24869117,69.425
Bolivia,2024,..,..,..,..,..,..,..,..,..,,5.09976568317427,,,,,,,,,,,,
Brazil,1975,5.16664908406321,107619565,..,47.4099998474121,..,..,10.1851800259585,7.21800682637617,11.0163235419587,18.23433036833487,..,,,,,,,,,,,,
Brazil,1976,10.2571295347867,110213349,..,50.5740814208984,..,..,10.4870945451757,7.01316307160746,9.40238491080544,16.4155479824129,..,,,,,,,,,,,,
Brazil,1977,4.93432806978961,112875292,..,53.2825584411621,..,..,9.42630744535613,7.24526115542366,7.90998824970282,15.15524940512648,..,,,,,,,,,,,,
Brazil,1978,4.96989768924738,115600942,..,54.604061126709,..,..,9.68052852137433,6.69298607932397,7.88490151920172,14.57788759852569,..,,,,,,,,,,,,
Brazil,1979,6.7595601220408,118380821,..,..,..,..,9.90043859063946,7.24078004876568,9.32610255823822,16.5668826070039,..,,,,,,,,,,,0.0,
Brazil,1980,9.19999999999976,121207461,..,..,..,..,9.1063174474986,8.96239487326747,11.1930126187023,20.15540749196977,..,,,,,,,,,,,0.0,60.789
Brazil,1981,-4.24999999999956,124063109,57.9,..,23.9,42.9,9.51874160060973,9.62284037096842,10.0100836217408,19.63292399270922,101.725072957927,,,,,,,,,,,0.0,61.745
Brazil,1982,0.829999999999529,126923155,58.4,..,24.4,43,10.3881016194293,7.90048452532258,8.59068584640934,16.49117037173192,100.54335919485,,,,,,,,,52.595593886279,,0.0,62.689
Brazil,1983,-2.92999999999996,129790077,58.9,..,30.6,50.9,10.3559481952446,12.2437555659291,9.65659695727417,21.900352523203267,135.027682230473,,,,,,,,,54.4687949767416,,0.0,63.625
Brazil,1984,5.39999999999988,132658864,58.3,..,29.9,50.1,9.19464987548048,15.0354125354877,8.79466213028454,23.830074665772237,192.121733132051,,,,,,,,,54.3927809648232,,0.0,64.551
Brazil,1985,7.85000000000042,135515595,55.5,50.8612785339355,25.8,45.2,10.4338900725915,12.9485790961438,7.50118748793232,20.44976658407612,225.989665211895,,,,,,,,,50.4251073504799,,0.0,65.468
Brazil,1986,7.48999999999982,138336370,58.4,..,12.3,26.1,11.1592046131695,9.21727907000127,6.64337507524514,15.86065414524641,147.142826237604,,,,,,,,,51.0129106328251,,0.0,66.37
Brazil,1987,3.52999999999983,141104944,59.6,..,19.9,36.5,12.6374579272704,9.82848202733551,6.43391531173935,16.26239733907486,228.336162575513,,,,,,,,,42.053738281602,,0.0,67.262
Brazil,1988,-0.059999999999917,143826357,61.4,..,22.4,39.3,13.4929526900474,11.6673585476931,6.09988616208469,17.767244709777792,629.114509120897,,,,,,,,,44.69143381836,,0.0,68.142
Brazil,1989,3.16000000000032,146502972,63.2,..,20.4,36.4,15.4991373147458,8.92960967188901,5.46126797532435,14.390877647213358,1430.7237251472,,,,,,,,,45.652572338876,,0.0,69.01
Brazil,1990,-4.35000000000022,149143223,60.4,..,24,41.6,19.2909224528275,8.1972364845005,6.95836259652132,15.155599081021819,2947.732772483,,,,,,,,,50.4761408312323,,0.0,69.862
Brazil,1991,1.03218958549303,151724256,..,..,..,..,17.8998440765684,8.67763659887868,7.91444116378595,16.59207776266463,432.786661926461,,,,,,,,,50.3932300929265,,0.0,70.703
Brazil,1992,-0.54407204977727,154275079,53.1,..,23.3,40.7,17.0630155947621,10.8683116605935,8.38506312730241,19.253374787895908,951.962053052818,,,,,,,,,44.245833386532,,0.0,71.529
Brazil,1993,4.9246900037071,156794577,60.1,..,22.1,39.7,17.6640230381336,10.5032716554144,9.09604889204913,19.599320547463527,1927.38079016026,,,,,,,,,,,0.0,72.342
Brazil,1994,5.85287036219013,159265006,..,..,..,..,17.8657165129222,9.51307642702004,9.16168336908223,18.674759796102272,2075.88839757325,,,,,,,,,,0.0,0.000442582,73.139
Brazil,1995,4.22379363350413,161735073,59.5,..,14.7,29.7,20.9279248587451,7.52887503847073,9.45558496072482,16.98445999919555,66.0070335542481,,,0.6941,,,87.475116,,,105.39100764609,0.00329,0.004369477,73.922
Brazil,1996,2.20886405039022,164202549,59.8,..,16,30,19.7508265161778,6.73020968312685,8.90538179274132,15.63559147586817,15.7576656002606,-0.223502203822136,44.2211036682129,0.6941,,,90.6065444946289,,,127.747050136156,0.0129,0.020525874,74.69
Brazil,1997,3.39484598630671,166661659,59.8,..,16,30.2,19.5352947982055,6.98364957530895,9.59255968601575,16.5762092613247,6.92671251629154,,,0.6941,,,88.803833,,,42.082789592995,0.0255,0.114869348,75.444
Brazil,1998,0.338097901207306,169159655,59.6,..,14.3,28.9,20.0705315848897,7.03050033871807,9.40808459248784,16.43858493120591,3.19507629280052,-0.202992081642151,45,0.6940000000000001,,,89.999927,,,45.1593163496425,0.0377,0.356570578,76.181
Brazil,1999,0.467937566477133,171641543,59,..,15,29.9,19.782690769704,9.5648982609794,11.4172682172491,20.9821664782285,4.85844749902667,,,0.6941,,,91.8837280273438,,,84.4659027013337,0.105,0.786185011,76.903
Brazil,2000,4.38794944745618,174018282,..,..,..,..,18.7678457444131,10.1880480043795,12.4517133524146,22.6397613567941,7.04414105947266,-0.244871854782104,42.2885589599609,0.6942,,,91.728598,,,134.113589135724,0.451,1.504575585,77.61
Brazil,2001,1.38989640095637,176301203,58.4,..,13,26.2,19.3432950140464,12.37171066993,14.564574352134,26.936285022064,6.84035902487523,,,0.6942,,,92.867095,,,69.523199422634,0.786,2.69954844,78.302
Brazil,2002,3.05346185909312,178503484,58.1,..,11.7,25.3,19.8096623456372,14.2305902713775,13.3877671308534,27.6183574022309,8.45016437708331,-0.266611307859421,43.7810935974121,0.6989000000000001,,,93.354139,,,43.4945248168898,1.48,4.307896658,79.048
Brazil,2003,1.14082899824888,180622688,57.6,..,12.6,26.1,19.0774784933715,15.1807837086861,12.9596010144732,28.1403847231593,14.7149197228147,-0.367893666028976,42.7860679626465,0.6962,,0.5245231445008516,94.193812,49.46666666666667,16.501989438975933,40.7784936784467,2.04,8.665064415,79.781
Brazil,2004,5.75996463670954,182675143,56.5,..,11.1,24.4,18.4675839197143,16.5457615119353,13.1324909668183,29.6782524787536,6.59718509985963,-0.400920122861862,41.3461532592773,0.6912,,0.5245231445008516,94.76296,49.46666666666666,16.501989438975933,40.8522371713945,2.87,13.18455708,80.496
Brazil,2005,3.20213206130431,184688101,56.3,..,10,22.3,18.8900014193292,15.2438292672646,11.8429659383147,27.0867952055793,6.86953720898964,-0.475531458854675,38.7559814453125,0.7021000000000001,,0.5380549664306107,94.4,49.46666666666666,16.501989438975933,29.5322605655103,4.53,16.13010807,81.192
Brazil,2006,3.96198871122617,186653106,55.6,..,8.3,19.4,19.0389169408502,14.3743163003006,11.6673835850045,26.0416998853051,4.18356812896909,-0.402620196342468,43.0622024536133,0.7020000000000001,,0.5402867894986327,96.0,49.46666666666666,16.501989438975933,29.8269102028347,9.15,19.32713015,81.553
Brazil,2007,6.06987060678338,188552320,54.9,..,7.9,18,18.9429876148938,13.327675103099,11.9649362705808,25.2926113736798,3.64127299102652,-0.40977942943573,42.1052627563477,0.6944,,0.4545534278747102,96.7,49.46666666666667,16.501989438975933,31.1409857776162,13.2,25.39202175,81.88
Brazil,2008,5.09419544658736,190367302,54,..,6.5,15.7,18.8393928725691,13.5340005124035,13.723568904076,27.257569416479498,5.67859390284168,-0.288044780492783,46.6346168518066,0.6965,,0.4778425403064865,97.0,49.46666666666666,16.501989438975933,29.0040380210043,19.1,35.51552318,82.203
Brazil,2009,-0.125812002161169,192079951,53.7,..,6.1,14.6,19.6506384012198,10.851371134098,11.2546044706088,22.1059756047068,4.88803479876799,-0.103854693472385,51.1848335266113,0.6948000000000001,,0.5104248547667865,96.8,49.46666666666666,18.6990472470723,29.6451419418143,21.0,46.15180215,82.521
Brazil,2010,7.52822581815364,193701929,..,..,..,..,19.0168578356276,10.8655847746965,11.9065933373084,22.7721781120049,5.03872690108075,0.0564144365489483,55.4502372741699,0.6982,,0.549089559723617,97.1,49.46666666666666,18.6990472470723,27.6856699444345,28.2,52.91720162,82.834
Brazil,2011,3.97442307944702,195284734,52.9,..,5.3,12,18.6692569364374,11.5825126782808,12.3518924970444,23.9344051753252,6.6364496221309,0.0451417230069637,56.8075103759766,0.7021000000000001,,0.5946782833171844,97.6,49.46666666666666,18.6990472470723,29.372770255415,30.9,63.4135915,83.143
Brazil,2012,1.92117598576537,196876111,53.4,94.3209762573242,4.5,10.6,18.5301032637141,11.8775390694448,13.2367345392086,25.1142736086534,5.40349914036997,-0.0769327953457832,52.582160949707,0.6977,,0.6861612724773927,98.1,49.46666666666666,18.6061757765577,31.8397841564577,33.8,78.18528647,83.448
Brazil,2013,3.00482266944432,198478299,52.7,103.917678833008,3.7,9.5,18.8924789937165,11.742230645138,14.0437266803948,25.7859573255328,6.20431066640101,-0.0920452028512955,52.582160949707,0.6935,,0.694552098306523,98.5,49.46666666666666,18.4485753885318,35.4251666677718,39.2,87.07984742,83.749
